File,p_id,corresp,text
t.3.3.02.xml,t3302.1.p2,c3302.1.6,"Like a sheep I use my mouth for eating grass and I am unfamiliar with washing with soap Like an ox bearing a yoke which it cannot support, I have been driven out into the high plains Like a cow whose calf is not close by, I utter pitiful cries As happens to a ewe whose lamb is restrained in the milking pen, hands seize me As happens to a bird, men take my nest away As happens to a boat which is not anchored to a firm quay, I drift in the wind."
t.3.3.02.xml,t3302.1.p3,c3302.1.12,"In the streets of [SN: Nibru] grief consumes me. A hostile city has taken over my city and I have no protector. A hostile house has taken over my house and against me In my city, like a slave, no and I wear a filthy fleece."
t.3.3.02.xml,t3302.1.p4,c3302.1.16,"My friends, companions, acquaintances and esteemed colleagues look on with scorn as at a man who eats alone My mother who begot me and whose breasts are crescent-shaped has snatched from my mouth my contented consumption of milk My father who raised me in his lap has cast me aside My merciful lady whose house is treasured no longer notices me."
t.3.3.02.xml,t3302.1.p5,c3302.1.22,"As happens to a sickly tree that has borne no fruit, no one rejoices over me. I am fresh fruit but I have no buds and I do not."
t.3.3.02.xml,t3302.1.p6,c3302.1.24,May my king care for me and may I return to my former status.
t.3.3.02.xml,t3302.2.p1,c3302.2.5,to my king who heeds prayers. [SN: Nibru].
t.3.3.02.xml,t3302.2.p2,c3302.2.8,"Like a sheep I set my mouth to eating grass and I am unfamiliar with washing with soap Like an ox under a yoke which it cannot support, I have been driven out into the high plains Like a cow whose calf is not close by, I utter pitiful cries As happens to a, hands seize me As happens to a boat which is not anchored to a firm quay, I drift in the wind."
t.2.6.9.5.xml,t2695.p1,c2695.1,", who is fitted for holy lustration rites, [RN: Rm-], purification priest of [DN: Sn] [DN: An], who is fitted for pure prayers rites, whom you summoned from the holy womb, has been elevated to lordship over the Land; he has been installed as shepherd over the black-headed The staff which strengthens the Land has been placed in his hand The shepherd's crook which guides the living people has been attached at his side As he steps forward before you, he is lavishly supplied with everything that he offers with his pure hands."
t.2.6.9.5.xml,t2695.p2,c2695.8,"Your attentive youth, your beloved king, the good shepherd [RN: Rm-], who determines what should be brought as offerings for his life, joyfully pours out offerings for you in the holy royal cultic locations which are perfect for the cultic vessels: sweet-smelling milk and grain, rich produce of the Land, riches of the meadows, unending abundance, alcoholic drink, glistening wine, very sweet emmer beer fermented with pure substances, pure powerful beer made doubly strong with wine, a drink for your lordship; double-strength beer, superior beer, befitting your holy hands, pale honey exported from the mountains, which you have specifically requested, butter from holy cows, ghee as is proper for you as prince; pressed oil, best oil of the first pressing, and yellow cream, the pride of the cow-pen, for the holy abode of your godhead. [DN: Sn]"
t.2.6.9.5.xml,t2695.p3,c2695.21,"Accept from him with your joyful heart pure food to eat as food, and pure water to drink as water: offerings made for you Grant his prayer: you are indeed respected When he humbly speaks fair words to you, speak so that he may live Guide him correctly at the holy lordly cultic locations, at the august lordly cultic locations Greet him as he comes to perform his cultic functions."
t.2.6.9.5.xml,t2695.p4,c2695.27,"May his kingship exist forever in your presence May he be the first of the Land, called lord and prince Following your commands he shall be as unshakeable as heaven and earth; may he be over the numerous people May the mother goddesses among the gods attend to his utterances; may they sit in silence before that which he says, and bring restorative life May he create heart's joy for the population, and be the good provider for their days May the terrifying splendour that he wears cover like a heavy raincloud the king who is hated by him May all the best what he has be brought here as their offerings."
t.2.6.9.5.xml,t2695.p5,c2695.38,"The good shepherd [RN: Rm-] looks to you as to his personal god Grant him a life that he loves, and bestow joy on him May you renew it like the daylight As he prays to you, attend to his When he speaks most fair words to you, sustain his life power for him May he be respected, and have no rivals As he makes supplication to you, make his days long In the of life, the power of kingship May his correct words be ever May he create heart's joy in his. make the restorative rest upon him, the lion of lordship When he beseeches you, let his exterior shine Give him life May you bring for his life with your holy words Hear him favourably as he lifts his hands in prayer, and decide a good destiny for him. [DN: Sn]"
t.2.6.9.5.xml,t2695.p6,c2695.53,"As his life, so may it delight his land Cast the four quarters at his feet, and let him be their ruler Reclining in meadows in his own land, may he pass his days joyously with you In the palace, lengthen the days and reign of [RN: Rm-], your compliant king who is there for you; whose name you, [DN: Sn] [DN: Aimbabbar], have named, life. the august good headdress. due praise for his life. the throne, and may the land be safe May satisfaction and joy fill his heart May be good for his Place in his hand the sceptre of justice; may the numerous people be bound to it Shining brightly, the constant in his Confer on him the benefit of months of delight and joy, and bestow on him numerous years as infinite in number as the stars in the lapis-lazuli coloured heavens In his kingship may he enjoy a happy reign forever."
t.2.6.9.5.xml,t2695.p7,c2695.70,"May you preserve the king, the good provider May you preserve [RN: Rm-], the good provider May his reign be a source of delight to you Lengthen the days of his life, and give him kingship over the restored land For him gladden the heart of the land, for him make the roads of the land passable For him make the Land speak with a single voice May you preserve alive [DN: Sn] [RN: Rm-], your shepherd with the compliant heart May his canals bring water for him, and may barley grow for him in the fields May the orchards and gardens bring forth syrup and wine for him, and may the marshes deliver fish and fowl for him in abundance May the cattle-pens and sheepfolds teem with animals, and may rain from the heavens, whose waters are sporadic, be regular for him May the palace be filled with long life. O [DN: Sn] [RN: Rm-], you are my king! [DN: Sn]"
t.3.1.07.xml,t3107.p1,c3107.1,"Say to my lord: this is what [PN: Puzur-] [RN: ulgi] [PN: Puzur-] [DN: Marduk] [PN: Puzur-] [DN: Numuda], the commander of the fortress [GN: Igi-ursaa], your servant, says:"
t.3.1.07.xml,t3107.p2,c3107.4,"All the gold and silver gold and lapis lazuli silver and gold that my lord has been fashioning for the great gods is it not for his own life? For the life the well-being of the troops and his land, my king has built the great fortress [GN: Igi-ursaa] for the people of his land, because of the wicked enemy."
t.3.1.07.xml,t3107.p3,c3107.9,"And now the enemy troops have risen up One man who had fled from me has been brought back Having been caught, he has given me evidence of this, and went ahead, and I went."
t.3.1.07.xml,t3107.p4,c3107.12,"I am also well-informed about the oracular signs concerning the enemy: the enemy has replenished his strength for battle However, my strength is limited. I cannot strengthen the fortress further or guard it guard the cities against him."
t.3.1.07.xml,t3107.p5,c3107.15,"As for the sector of [PN: u-] [DN: Numuda] [PN: u-] [DN: Marduk] [PN: Puzur-] [DN: Numuda], the ruler of [SN: irilumtura]: five lengths of it are cut off As for the sector of [PN: Lugal-melem], the manager of the [WN: egeg] watercourse city of: 45 lengths of on top of it are no longer fixed As for the sector of [PN: Ka-kugani], the ruler of the territory of [GN: Murub]: 45 lengths were destroyed when the opposite side was captured As for the sector of [PN: Tkil-iliu], the canal inspector ruler of the [WN: Ab-gal] and [WN: Me-] watercourses: 50 [DN: Enlila] lengths of the edge have been removed, and in the middle of it they collapsed."
t.3.1.07.xml,t3107.p6,c3107.23,Moreover it is not established stated known when the enemy will pitch camp Once the enemy is camped I will replenish my powers The enemy will replenish his strength for battle. I will fortify and His troops are camped among the hills.
t.3.1.07.xml,t3107.p7,c3107.25,"If my lord agrees, may he send to me speedily, let there be available 7, 200 soldiers as workmen who will carry baskets for me May he send to me speedily May there come, at my disposal, 70 [EN: imakian] attendants."
t.3.1.07.xml,t3107.p8,c3107.30,"The enemy has devised their plans concerning this: The enemy has devised his plans and has resettled the people Plans concerning me have been devised: May it be known that, by night or by day the enemy's sins are forever grave."
t.3.1.07.xml,t3107.p9,c3107.32,I am the loyal servant of my lord [RN: ulgi]. which is not negligent Let this not be the death of me! May my lord know! It is urgent!
t.6.1.19.xml,t6119.p1,c6119.A.19.a1.1,"My black mountain has sprouted white gypsum My mother sent to me a man from the forest, who has given me paralysed hands My mongoose, which used to eat strong-smelling food, can no longer stretch its neck even towards a jar of ghee."
t.6.1.19.xml,t6119.p2,c6119.B.19.b1.1,"When a fattened pig is about to be slaughtered, one says:"
t.6.1.19.xml,t6119.p3,c6119.B.19.b2.2,"As the piglet snuffles around, it says:"
t.6.1.19.xml,t6119.p4,c6119.B.19.b3.4,Build like a lord live like a slave! Build like a slave live like a lord!
t.6.1.19.xml,t6119.p5,c6119.B.19.b4.6,He who destroys houses destroys silver He who destroys a house destroys gold.
t.6.1.19.xml,t6119.p6,c6119.B.19.b5.8,"The lord's wife kneels, the slave girl dies The lord kneels, the slave dies."
t.6.1.19.xml,t6119.p7,c6119.B.19.b6.10,", its hands at the edge of the desert"
t.6.1.19.xml,t6119.p8,c6119.B.19.b7.13,you should know
t.6.1.19.xml,t6119.p9,c6119.C.19.c1.1,"What did, [DN: Enlil] make? Chaff! The lance struck It went into the flesh."
t.6.1.19.xml,t6119.p10,c6119.C.19.c2.3,"When the sun is setting outside so that you cannot even recognise the hand in front of you, go inside! ,"
t.6.1.19.xml,t6119.p11,c6119.C.19.c3.4,"Accept your lot and make your mother happy! Run fast and make your god happy! ,"
t.6.1.19.xml,t6119.p12,c6119.C.19.c4.6,Marry the wife of your choice.
t.6.1.19.xml,t6119.p13,c6119.C.19.c5.7,May [DN: Inana] make a hot-limbed wife lie with you! May she bestow upon you broad-shouldered sons! May she find for you a place of happiness!
t.6.1.19.xml,t6119.p14,c6119.C.19.c6.10,"A plant as sweet as a husband, a plant as sweet as a mother: may, [DN: Ezina-Kusu] dwell in your home."
t.6.1.19.xml,t6119.p15,c6119.C.19.c7.12,A man's waterskin is his life. A man's sandals are his eyes. A man's wife is his supervisor. A man's son is his protective shade. A man's daughter is his eager servant. A man's daughter-in-law is his policeman.
t.6.1.19.xml,t6119.p16,c6119.C.19.c8.15,A daughter's fianc.
t.6.1.19.xml,t6119.p17,c6119.C.19.c9.16,Fatty meat is good and so is fatty mutton.
t.6.1.19.xml,t6119.p20,c6119.D.19.d3.5,"The bird flees, running away from its own behind."
t.6.1.19.xml,t6119.p21,c6119.D.19.d4.6,Like an bird.
t.6.1.19.xml,t6119.p22,c6119.D.19.d5.7,The bird.
t.6.1.19.xml,t6119.p26,c6119.D.19.d9.12,"When the mistress left the house and the slave girl entered from the street, away from her mistress the slave girl set up her own banquet."
t.6.1.19.xml,t6119.p27,c6119.D.19.d10.13,The litter was not apparent to the slave girl To her mistress it just kept increasing.
t.6.1.19.xml,t6119.p28,c6119.D.19.d11.14,"As a slave girl, I have no authority over my mistress So let me pull at my husband's hair."
t.6.1.19.xml,t6119.p30,c6119.E.19.e2.2,The clever one The wise one.
t.6.1.19.xml,t6119.p31,c6119.E.19.e3.4,A fool who was overwhelmed by his backside stuck his hand up his backside.
t.6.1.19.xml,t6119.p34,c6119.F.19.f2.2,A great river is a grave.
t.6.1.19.xml,t6119.p35,c6119.F.19.f3.3,"From the horizon to the very heart of the heavens, the bread is too little for his great stomach! The grain from every hand in his Land is too little for him!"
t.6.1.19.xml,t6119.p36,c6119.F.19.f4.5,Let be Let his bread be foul food; no man should eat it.
t.6.1.19.xml,t6119.p37,c6119.F.19.f5.8,Morsels of bread and tasty onions are the food of the school.
t.6.1.19.xml,t6119.p38,c6119.F.19.f6.9,"In the fields, coarse flour is meat fat."
t.6.1.19.xml,t6119.p40,c6119.G.19.g1.1,"You should lift it all together, but put it down in pieces."
t.6.1.19.xml,t6119.p41,c6119.G.19.g2.2,hoe going out. hoe going out straight.
t.6.1.19.xml,t6119.p44,c6119.G.19.g5.9,[SN: Umma] [SN: uruppag].
t.6.1.19.xml,t6119.p45,c6119.G.19.g6.12,they seized him.
t.6.1.19.xml,t6119.p46,c6119.G.19.g7.15,"The early working shepherd, the early working farmer, the young man who got married while he was young: who compares to them?"
t.6.1.25.xml,t6125.p1,c6125.25.1.1,"It became cloudy, but it did not rain It rained, but no one undid their belt Although the, [WN: Tigris] was on its high tide, no water reached the arable lands It rained on the riverbank, but the dry land did not get any of it."
t.6.1.25.xml,t6125.p2,c6125.25.2.5,The priest eats fish and eats leeks; but cress makes him ill.
t.6.1.25.xml,t6125.p3,c6125.25.3.7,"The lord cursed [DN: An] [SN: Unug], but he himself was cursed by the lady of [TN: E-ana]. [DN: Inana]"
t.6.1.25.xml,t6125.p4,c6125.25.4.9,", [RN: Nanni] cherished his old age He had not finished the building of [DN: Enlil] temple He the building of the wall of [SN: Nibru] He had abandoned the building of the [TN: E-ana] He had captured [SN: Simurrum], but had not managed to carry off its tribute Mighty kingship was not bestowed upon him Was not [RN: Nanni] thus brought to the nether world with a depressed heart?"
t.6.1.25.xml,t6125.p5,c6125.25.5.16,"Although the number of unhappy days is endless, yet life is better than death When I"
t.6.1.25.xml,t6125.p6,c6125.25.6.21,Into a plague-stricken city one has to be driven like a pack-ass.
t.6.1.25.xml,t6125.p7,c6125.25.7.23,A house built by a righteous man is destroyed by a treacherous man.
t.6.1.25.xml,t6125.p8,c6125.25.8.25,"The palace is a slippery place, where one slips Watch your step when you decide to go home! ,"
t.6.1.25.xml,t6125.p9,c6125.25.9.27,"The palace bows down, but only of its own accord."
t.6.1.25.xml,t6125.p10,c6125.25.10.28,"The palace one day a lamenting mother, the next day a mother giving birth."
t.6.1.25.xml,t6125.p11,c6125.25.11.29,Even the palace cannot avoid the wasteland Even a barge cannot avoid straw Even a nobleman cannot avoid corve work.
t.6.1.25.xml,t6125.p12,c6125.25.12.31,"What flows in is never enough to fill it, and what flows out can never be stopped don't envy the king's property! ,"
t.6.1.25.xml,t6125.p13,c6125.25.13.35,"When a man sailing downstream encounters a man whose boat is travelling upstream, an inspection is an abomination to, [DN: Suen]."
t.2.5.4.03.xml,t25403.p1,c25403.A.1,"Shrine of [SN: Nibru], shrine surpassing the, shining [TN: E-kur] ; your prince is the Great Mountain [DN: Enlil] who surpasses Your great lady is the good woman, Mother [DN: Enki] [DN: Ninlil], excelling in refinement Your caretaker is one whose vigour is surpassing, the hero [DN: Ninurta]. who is worthy of your fair copper vessels, who makes your bedchamber exceedingly pleasant, is also the guardian watching over your honourable divine powers; he is the shepherd watching over your honourable divine powers Your provider, who was engendered by the Great Mountain and was born by [DN: Nuska] [DN: Ninlil] [RN: Ime-], who was engendered by the Great Mountain, and was born by [DN: Dagan] [DN: Ninlil], he who has achieved a high reputation among his numerous people, throws himself at your feet."
t.2.5.4.03.xml,t25403.p2,c25403.A.11,"[SN: Nibru], your praise suits the mouth! May it be uttered by every mouth! The [DN: Anuna] gods always stand by your truthful utterances Shrine [SN: Nibru], primeval city, where the divine powers are allotted, sweet is your praise! At the great festivals prepared with care in [SN: Nibru], all the great gods the majesty of [DN: Enlil] and [DN: Ninlil]."
t.2.5.4.17.xml,t25417.p1,c25417.A.A.1,"The [DN: Anuna], the great gods, the holy palace, the dwelling-place Lord [DN: Nunamnir] has appointed you as his chief minister; he has firmly put the holy sceptre in your hand, and made your name glorious You are perfectly suited to perform the ordinances of the [TN: E-kur] in all their complexity, to teach the proper execution of the lustrations and the august rites, to purify and clean, and to make grandly manifest the numerous divine powers, the surpassing divine powers; indeed, to give command with grandeur is now consummately and irrevocably yours Moreover, you are indeed [DN: Nuska], the prince and the counsellor of the [TN: E-kur]! In the entire extent of heaven and earth, in all the countries, you alone are mighty."
t.2.5.4.17.xml,t25417.p2,c25417.A.A.12,"The [DN: Anuna], the gods of the earth, as many as they are, will gather before you in the [TN: Ubu-unkena] where the great verdicts are pronounced and the great commands are given It is you who for them the forceful decisions made by [DN: Enlil] They always pay attention to your holy words, which, like the heavens, can never be grasped fully In the lofty, imbued with awesomeness, firmly founded, you announce their lot."
t.2.5.4.17.xml,t25417.p4,c25417.A.B.18,[RN: Ime-] [DN: Dagan]
t.2.5.4.17.xml,t25417.p5,c25417.B.B.1,"Great lord, [DN: Nuska], caretaker of the great gods, [DN: Nuska], prince respected in the [TN: E-kur], caretaker of! Youth who knows well how to give instructions, who decisions; trustworthy god who loves, who listens to prayers! When the shining [TN: E-kur], the shrine which assigns the divine powers, is made up as for a festival, and [DN: Enlil] and [DN: Ninlil] sit there attractively, may your pure mouth bring friendly words on behalf of [RN: Ime-]! Addressing them daily, may he be able to please them unto distant days! When the house of [DN: Dagan] [DN: Enlil], the shrine which assigns the divine powers, is made up as for a festival, and [DN: Enlil] and [DN: Ninlil] sit there attractively, may your pure mouth bring friendly words on behalf of [RN: Ime-]! Addressing them daily, may he be able to please them unto distant days! [DN: Dagan]"
t.2.5.4.17.xml,t25417.p6,c25417.B.B.17,"When he greets them in prayer and supplication, may they look favourably upon him! Assign him a good life, a good reign, and years of joy! May he be elevated to be prince of all the great lords of the south and the uplands! May he exercise forever the leadership of the living of all lands, the numerous people! May they look favourably upon [RN: Ime-], son of [DN: Dagan] [DN: Enlil]! Assign him a good life, a good reign, and years of joy! May he be elevated to be prince of all the great lords of the south and the uplands! May he exercise forever the leadership of the living of all lands, the numerous people! [DN: Nuska] May you be his!"
t.5.5.2.xml,t552.p1,c552.1,"A father sent a message to his son, to a far-off place; at that time the son, having gone to a distant place, was far away."
t.5.5.2.xml,t552.p2,c552.3,"The city-dwelling father was stricken with illness He, precious brilliance found in a distant mountain, was stricken with illness He, attractive in, a man who made words pleasing, was stricken with illness He who had a tall figure, and altogether was powerful, was stricken with illness He, wise in divine plans and an ornament of the assembly, was stricken with illness He who was a man of truth, god-fearing, was stricken with illness."
t.5.5.2.xml,t552.p3,c552.9,"He, not eating, was stricken with illness and was languishing away Having closed his mouth, he ate no food and lay famished According to a tablet The warrior, a wanderer, did not move a foot From his sick he was consumed with wailing for his children Heart anguished, overcome by wailing, the scholar died a violent death in [SN: Nibru]."
t.5.5.2.xml,t552.p4,c552.16,"This matter reached his son on the distant journey Like a son who does not depend closely on his father, he had not returned the message which had been sent to him Now the son shed tears, threw himself to the dust and performed a musical song for him."
t.5.5.2.xml,t552.p5,c552.20,"[PN: Lu-diira] out of his inflamed heart wrote a lament: [DN: Nanna] ya my [DN: Nanna] ya, who through the evil planned against him has been carried off to the nether world, your wife's husband is a thing of the past, forever she will be a widow wheels about you like a whirlwind She used to treat you as a foster-child now her reason is gone Stupor has fallen upon her as if she were about to give birth She turns the, moans like a cow She a lament, and sheds tears She has covered up its and has taken what is just The one who gathers. touches you, the heart."
t.5.5.2.xml,t552.p6,c552.33,"priestess of [DN: Ninurta] from the, has thrown Like a mourning god, she Her shouts evil In the midst of the cloister she. has made the widespread people grain and."
t.5.5.2.xml,t552.p7,c552.40,"priestess of [DN: Nuska] She tears apart for you, for you her."
t.5.5.2.xml,t552.p9,c552.56,your has fallen In their has been silenced for you On the laps of the household for you Your sweet sounds sleep has been like The lament for you does not cease.
t.5.5.2.xml,t552.p10,c552.63,", may your spirit be pleased The [DN: Nanna] ya and Those who have escaped the hand of death The hand of death has been in their Death is the favour of the gods, the place where fate is decreed May your offspring your knee."
t.5.5.2.xml,t552.p12,c552.77,"[DN: Utu] May that man be a man accursed, death. his bones May the names of his offspring May their possessions like birds flying away."
t.5.5.2.xml,t552.p13,c552.85,", may your spirit be pleased, may your heart be at rest. [DN: Nanna] ya"
t.5.5.2.xml,t552.p14,c552.88,"[DN: Utu], the great lord of the nether world, after turning the dark places to light, will judge your case May [DN: Nanna] decree your fate on the day of sleep. [DN: Nergal], the [DN: Enlil] of the underworld, before it, may the utter your name, may he cause you to eat fresh food May you be of the underworld, and may she have pity on you May your household bring fresh water to the libation place May Lord [DN: Ninizida] the house May the mighty [DN: Gilgame] health for you May [DN: Neti] and [RN: Etana] be your helpers May the god of the underworld utter prayers for you."
t.5.5.2.xml,t552.p15,c552.99,", may he your fate May the god of your city compassion on you May he release you from wrath and sin May he erase the reckoning of the guilt of your house. the evil planned against you."
t.5.5.2.xml,t552.p16,c552.104,invocation incantation of your house be forever the invocation incantation of your god.
t.2.8.2.5.xml,t2825.p2,c2825.38,"raised his head high. before him rejoiced at him. embraced him Your has determined the destiny May you be their, exercising lordship over them May which has been bestowed on you never cease You are well-suited for, and may its time be prolonged for you. A destiny has been determined for you and you have been called by name; may you have no rival!"
t.4.08.28.xml,t40828.p1,c40828.A.1,"It was in the days of abundance, it was in the nights of plenty; it was in the months of luxuriance, it was in the years of rejoicing In those days the shepherd, the shepherd [DN: Dumuzid] decided in his holy heart to make his heart joyful, to go to the cattle-pen, to brighten its mood, to make the holy sheepfold shine like the day He of decision and resolve spoke to the queen of heaven, the queen of earth. [DN: Ama-uumgal-ana] addressed words to her:"
t.4.08.28.xml,t40828.p3,c40828.A.15,He told his wife of this resolve; he presented his decision to her His wife returned to their dwelling; holy [DN: Inana] brought into [TN: E-tur-kalama] She was dumbfounded; the mistress [DN: Inana] was thrown into confusion as if by a flood wave.
t.4.08.28.xml,t40828.p4,c40828.A.21,1st.
t.4.08.28.xml,t40828.p5,c40828.B.22,"Then the shepherd went out into the desert The young man [DN: Dumuzid] in the cattle-pen His sister, the queen of scribes, went to heaven and earth The shepherd and his sister entered there into the holy sheepfold inside which the sheep live He was living there, the shepherd was living there; and his sister, the singer expert in song, was living in that dwelling Abundance filled the cattle-pen, plenty flowed in the sheepfold They ate, they ate pure food pressed oil, honey and ghee They drank emmer beer and strong liquor."
t.4.08.28.xml,t40828.p6,c40828.B.35,"[DN: Dumuzid], the shepherd [DN: Dumuzid] decided in his holy heart to make the heart of his sister overflow with joy He fastened and brought them into the cow-pen He brought for her, a ewe with its lamb The lamb jumped up on its mother, and then mounted her and copulated with her The shepherd said to his sister:"
t.4.08.28.xml,t40828.p7,c40828.B.42,His sister replied to him: ( [DN: Dumuzid] speaks: )
t.4.08.28.xml,t40828.p8,c40828.B.47,"The kid jumped up on his sister and then mounted her and copulated with her The shepherd said to his sister: His sister, not grasping the meaning, replied to him: ( [DN: Dumuzid] speaks: )"
t.4.08.28.xml,t40828.p9,c40828.B.57,2nd.
t.4.08.28.xml,t40828.p10,c40828.C.58,"The shepherd was not frightened, and did not He said to his sister:"
t.4.08.02.xml,t40802.p5,c40802.17,"garment, my beloved, man of my heart! I shall impose an oath on you, my brother of the beautiful eyes My brother, I shall impose an oath on you, my brother of the beautiful eyes."
t.4.08.02.xml,t40802.p7,c40802.27,"trees, your charms are lovely, my one who is in himself [DN: Dumuzid-abzu], your charms are lovely My holy statuette, my holy statuette, your charms are lovely My alabaster statuette adorned with a lapis-lazuli jewel, your charms are lovely."
t.4.08.02.xml,t40802.p8,c40802.33,A song of [DN: Inana].
t.4.08.16.xml,t40816.p1,c40816.A.1,"of my is holy. I am she who directs. genitals. is perfect for august status Subduing, fixing my gaze, I am she who directs."
t.4.08.16.xml,t40816.p2,c40816.A.11,"my genitals, my which is seemly for a deity, of my buttocks, my brightly coloured, of my buttocks, my established by, my ordered by, my which befits the palace, my which passes the time, is racing. [DN: Dumuzid] brings."
t.4.08.16.xml,t40816.p3,c40816.A.22,"I gazed over all the people, and chose [DN: Dumuzid] as god of the Land For [DN: Dumuzid], beloved by [DN: Enlil], I exalted his name and decreed his destiny My mother cherishes him constantly, and my father speaks his praise."
t.4.08.16.xml,t40816.p4,c40816.A.28,"I bathed and rubbed myself with soap for him, standing at the washing basin For him I straightened my clothes as the garments of power, I reinforced for him the noble vestments. I put, I loosened"
t.4.08.16.xml,t40816.p5,c40816.B.1,"The queen Outside the city, the house lapis lazuli In my sanctuary, in prayer, in holy prayer. I am [DN: Inana] powerful garment The singer in song, the musician performs a hymn My bridegroom rejoices beside me, the wild bull lord [DN: Dumuzid] rejoices beside me."
t.4.08.16.xml,t40816.p6,c40816.B.10,"a desire in laudatory words The lady of all the lands, who raises up prayers in [SN: Nibru], who lowers prayers, the lady praises herself; the singer in song. [DN: Inana] praises her genitals in song:"
t.4.08.16.xml,t40816.p8,c40816.B.29,[DN: Dumuzid] the king shall plough them for you.
t.4.08.16.xml,t40816.p9,c40816.B.31,"bathed her holy hips, holy, the holy basin"
t.4.08.16.xml,t40816.p10,c40816.C.1,"[DN: Ninegala], the holy The holy embrace Fresh fruits and shoots As she arises from the king's embrace, the flax rises up with her, the barley rises up with her With her, the desert is filled with a glorious garden."
t.4.08.16.xml,t40816.p11,c40816.C.12,"His wife dwelt happily with him in [TN: E-namtila], the king's house; [DN: Inana] dwelt happily with him in [TN: E-namtila], [DN: Dumuzid] house Rejoicing in his house, [DN: Inana] pleads with the king:"
t.4.08.16.xml,t40816.p12,c40816.C.18,"[DN: Dumuzid], make the milk yellow for me, and I will drink the milk with you, my bridegroom! the goat's milk the fold; lord of all things, fill my holy churns. [DN: Dumuzid], camel's milk The milk of the camels Their butter and milk are sweet Lord [DN: Dumuzid], I will drink the milk with you."
t.4.08.16.xml,t40816.p13,c40816.C.28,"[DN: Inana], I will place them at your disposal, I will place them there before you in your [TN: E-namtila], the amazing source of the Land's radiance, the house where the destiny of all the lands is decreed, where the living people are correctly guided. [DN: Ninegala], I will place them at your disposal, I will place them there before you in your [TN: E-namtila]. [DN: Inana], I will place them at your disposal in [TN: E-namtila], the building which grants long life. I will place them there before you in your [TN: E-namtila]."
t.4.08.16.xml,t40816.p14,c40816.C.43,"Inside, [TN: E-namtila]. [DN: Ningal] faithfully: [DN: Dumuzid], the desire and love of [DN: Inana]."
t.4.08.16.xml,t40816.p15,c40816.C.48,"with his butter and cheese, will place at your disposal there. [DN: Inana], I will place them at your disposal, I will place them there before you in your [TN: E-namtila], the house whose splendour covers the Land, the house in which the purification rites are most holy, the house with appropriately grand treasures. of [DN: Inana]."
t.2.5.4.01.xml,t25401.p1,c25401.A.1,"[DN: Enlil], by far He to whom the great gods pay attention; foundation deposit of the [DN: Anuna], living of the [DN: Enki] deities; he whose great divine powers know no opponents, whose excel all others, whose is achieved by no one; whose return of their own accord, whose is very sweet in heaven and on earth, whose founds cities, whose establishes the Land; wisdom is perfect as time passes; wise in command, re-establishing justice, adviser who never tires of discussion;, giving verdicts, judge of heaven and earth guiding the living, Father [DN: Enlil], shepherd of the black-headed, by his making the foreign countries bow low."
t.2.5.4.01.xml,t25401.p2,c25401.A.24,"He whose strengthens the boundaries of heaven and earth, whose utterances unite them; lord whose ominous silence pervades the foreign lands, whose actions are spine-chilling, whose complex judgments cannot be revealed by anyone, whose knowledge is honoured by the foreign lands, whose strength is a great battle-net the foreign lands, a fine-mesh battle-net covering the disobedient; indefatigable in heaven, in possession of every one of the divine powers in their totality, linking together the ancient plans; south wind which covers the four quarters; [DN: Enlil], whose cannot be grasped, whose fame is enough to make people quake; [DN: Enlil], great in heaven, surpassing on earth, exceptional and wide-reaching in [GN: Sumer], [DN: Nunamnir], lord of princes, king of kings! He determined a good destiny in the holy city for me, [RN: Ime-], son of [DN: Dagan] [DN: Dagan]."
t.2.5.4.01.xml,t25401.p3,c25401.A.43,"He named me with a favourable name even when my seed was inserted into the womb. [DN: Nintur] stood by at my birth, and she established the office of for me, even when my umbilical cord was cut. [DN: Enlil], my principal deity, bestowed on me the shepherdship of [GN: Sumer], and assigned to me a tireless protective goddess, adding also therewith a correct stature."
t.2.5.4.01.xml,t25401.p4,c25401.A.53,"His splendour the mountains, and his roar reaches beyond heaven and earth He selected me from my people, and announced me to the Land. [DN: Enlil], king of the gods, gave me lordship over the south and over the uplands At [DN: Nunamnir] instigation, [DN: An] spoke encouragingly to me, and placed crook and staff in my hands. [DN: Ura] nursed me on her holy knees In the [TN: Ki-ur], the great place, [DN: Ninlil] in her radiant heart determined as my destiny that I should sit on an exalted dais until distant days, to enjoy in favour the reign which is my lot; that I should delight [DN: Enlil], and that I should daily attend to the [TN: E-kur]. [DN: Enki], the great lord of [SN: Eridug], confirmed for me the good and great crown, everything, and richly conferred on me seven wisdoms. [DN: Suen], the firstborn son of [DN: Enlil], for me a royal throne that gathers together the divine powers, established an excellent lordly dais, and made my crown shine brilliantly until distant days."
t.2.5.4.01.xml,t25401.p5,c25401.A.76,"[DN: Nuska], [DN: Enlil] minister, placed the royal sceptre in my hand, revealed the powers of [TN: E-kur] to me, established there for me an awe-inspiring podium, and ensured that [DN: Enlil] heart was in a joyful mood. [DN: Ninurta], [DN: Enlil] mighty warrior, approached [DN: Nunamnir] in speech on my behalf and secured the favourable words of [DN: Enlil] and [DN: Ninlil] for me He has made my reign of kingship excellent, has made me great in lordship, and is indeed my helper In [TN: E-kur] he prays continually on my behalf, and is indeed the constable of my kingship He, who with mighty weapons makes all the foreign countries bow low, has put great power into my right hand."
